file_name,gt,yolo,detr,frcnn,blip2,gemma_e2b,gemma_e4b,yolo_var,detr_var,frcnn_var,blip2_var,gemma_e2b_var,gemma_e4b_var,yolo_lat_ms,detr_lat_ms,frcnn_lat_ms,blip2_lat_ms,gemma_e2b_lat_ms,gemma_e4b_lat_ms
000000303305.jpg,3,1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.32567273452878,50.562539137899876,33.96907541900873,430.54799688979983,452.18865759670734,497.03804356977344
000000154358.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,10.863414034247398,50.543989054858685,35.64738295972347,343.23703637346625,449.3126436136663,493.81081759929657
000000391140.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11.587990447878838,50.888731610029936,34.214102663099766,344.20334408059716,445.53367514163256,493.9089184626937
000000332570.jpg,1,2,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,12.329004239290953,51.06390547007322,34.00411969050765,342.69282268360257,448.432591278106,495.3028243035078
000000567197.jpg,2,0,1,0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,12.848228681832552,51.62739334627986,33.8872279971838,342.5380480475724,448.43775779008865,504.7734952531755
000000262895.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,12.060211040079594,51.01225385442376,37.429256830364466,342.655286192894,447.7571761235595,491.01252434775233
000000013546.jpg,2,2,2,2,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,10.822637472301722,51.45292915403843,36.631034687161446,343.92373310402036,448.84872483089566,493.17904096096754
000000334483.jpg,8,8,9,7,5,7,6,0.0,0.0,0.0,0.0,0.0,0.0,11.61091960966587,50.51469523459673,33.888977486640215,343.78935070708394,452.83925626426935,493.9098199829459
000000080340.jpg,7,7,13,8,3,7,6,0.0,0.0,0.0,0.0,0.0,0.0,11.397563386708498,50.07272819057107,35.918469075113535,343.72218139469624,450.88761718943715,492.25655291229486
000000502737.jpg,2,3,2,2,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,11.394754983484745,50.15050992369652,33.63080648705363,344.12882942706347,446.09274715185165,490.3874001465738
000000510095.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11.503709480166435,50.08331639692187,34.51774828135967,343.3617162518203,448.4793720766902,491.3840964436531
000000456662.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,12.907741125673056,49.48893096297979,27.948148548603058,344.6890404447913,450.65329037606716,494.14209509268403
000000497344.jpg,1,1,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,12.39823829382658,50.10497756302357,36.45302774384618,341.9978655874729,447.7670779451728,489.1236061230302
000000172946.jpg,13,11,16,13,5,12,13,0.0,0.0,0.0,0.0,0.0,0.0,11.54640968888998,49.996370915323496,35.58750497177243,343.511545099318,623.7114164978266,690.7948390580714
000000254814.jpg,14,3,17,21,0,65,112,0.0,0.0,0.0,0.0,0.0,0.0,11.417102068662643,50.216805189847946,33.753774128854275,516.7375537566841,630.519533995539,910.6265217997134
000000060507.jpg,14,10,14,15,3,15,42,0.0,0.0,0.0,0.0,0.0,0.0,11.395873036235571,50.06434489041567,35.60082474723458,343.3643952012062,615.5439182184637,694.9416534043849
000000126107.jpg,6,4,7,4,0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,11.755655054003,50.12038955464959,33.375030383467674,430.07052363827825,446.8581546097994,533.3474231883883
000000273198.jpg,1,1,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,12.323770672082901,50.186718348413706,33.469601068645716,342.18051424250007,445.2870022505522,497.0982098020613
000000313182.jpg,9,3,7,6,3,8,6,0.0,0.0,0.0,0.0,0.0,0.0,11.6020399145782,50.097504165023565,35.45117750763893,343.51662872359157,446.4176036417484,496.6105022467673
000000431848.jpg,2,1,3,2,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,11.14524807780981,50.82600237801671,39.254204370081425,343.0053750053048,446.7690452001989,496.62194307893515
000000232692.jpg,7,5,9,6,1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,11.452699080109596,49.979942850768566,35.59051128104329,343.22287095710635,450.64274268224835,500.0251131132245
000000580197.jpg,3,3,3,3,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,11.597143951803446,50.058519933372736,33.49248180165887,343.58506510034204,442.99625931307673,499.97269455343485
000000477689.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11.3575947470963,50.04217801615596,34.09995511174202,343.6362873762846,446.96684181690216,498.76700015738606
000000440475.jpg,1,1,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11.652188375592232,49.979654140770435,35.56406311690807,343.09094585478306,446.4037246070802,497.59155325591564
000000210394.jpg,14,14,21,17,3,32,22,0.0,0.0,0.0,0.0,0.0,0.0,11.350218206644058,50.16197031363845,33.50471658632159,343.68672175332904,620.9632493555546,691.3840621709824
000000017899.jpg,1,1,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11.527473572641611,50.09921966120601,33.375203143805265,343.7640112824738,448.1829460710287,496.2057159282267
000000413552.jpg,2,1,2,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,11.492335237562656,50.00963481143117,35.400329157710075,343.30441104248166,453.5718150436878,496.3439148850739
000000488166.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11.259661056101322,49.97759684920311,36.13820765167475,343.3084241114557,454.6089922077954,509.111937135458
000000256868.jpg,5,4,5,5,3,4,4,0.0,0.0,0.0,0.0,0.0,0.0,11.592816561460495,49.973929300904274,35.59859981760383,343.8393003307283,443.43843357637525,496.86982622370124
000000451043.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11.33370352908969,49.96457090601325,35.51761992275715,343.4239556081593,443.0473321117461,509.2372060753405
000000093437.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11.409659869968891,49.890566151589155,36.173250526189804,342.7259689196944,441.7450027540326,495.004263240844
000000079014.jpg,1,1,3,2,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,12.036235071718693,49.97141286730766,36.19416989386082,341.66164556518197,441.4329845458269,494.6549395099282
000000125129.jpg,3,3,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,12.075384613126516,49.998936243355274,35.34585190936923,341.81559132412076,445.6294891424477,496.71027809381485
000000468332.jpg,10,15,14,12,5,7,6,0.0,0.0,0.0,0.0,0.0,0.0,11.63843972608447,50.02352595329285,35.49986472353339,343.3729726821184,446.87298545613885,497.11571587249637
000000347254.jpg,5,4,8,6,2,5,5,0.0,0.0,0.0,0.0,0.0,0.0,12.148015666753054,50.154461059719324,33.487404230982065,342.38948253914714,446.851194370538,494.446559343487
000000390246.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11.070063803344965,49.98297989368439,35.54397774860263,343.26825477182865,446.3426545262337,493.81003761664033
000000361103.jpg,14,13,15,12,3,16,15,0.0,0.0,0.0,0.0,0.0,0.0,11.703066062182188,50.0090797431767,35.62201838940382,342.9793515242636,628.0247117392719,687.8336444497108
000000129812.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11.172220576554537,50.00294279307127,35.440102219581604,343.2158757932484,446.000455878675,495.4970539547503
000000204186.jpg,14,10,22,17,2,12,20,0.0,0.0,0.0,0.0,0.0,0.0,11.904959566891193,50.04317732527852,31.951779033988714,344.06064078211784,623.5265494324267,688.9593452215195
000000451084.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11.174256913363934,50.001928582787514,35.549841821193695,343.31428213045,450.120662804693,495.62477320432663
000000542856.jpg,4,3,3,3,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,10.92437794432044,49.97016955167055,35.46761954203248,343.0104460567236,449.06547060236335,495.200855191797
000000099242.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11.500298511236906,49.97285781428218,35.46705935150385,343.07034173980355,447.94248742982745,504.1240192949772
000000323799.jpg,11,11,11,11,7,11,11,0.0,0.0,0.0,0.0,0.0,0.0,11.387703474611044,50.20651640370488,33.64029247313738,343.60758401453495,632.6483292505145,693.5072392225266
000000372349.jpg,2,2,2,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,11.605162639170885,49.93269685655832,34.97995808720589,343.3010526932776,445.30418049544096,494.43592596799135
000000012670.jpg,14,17,23,32,5,50,42,0.0,0.0,0.0,0.0,0.0,0.0,11.245368979871273,50.01181177794933,35.66772397607565,343.2857170701027,616.2743880413473,688.1702225655317
000000007977.jpg,5,1,4,2,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,10.882907081395388,49.94711931794882,35.51835287362337,343.41781912371516,446.9265448860824,494.5205859839916
000000050326.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,12.402544263750315,50.03096489235759,33.508624881505966,342.67870243638754,445.7413493655622,492.3334224149585
000000002431.jpg,2,1,2,2,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,11.370859574526548,50.024070776999,34.05799483880401,344.2237959243357,446.90264062955976,497.1331977285445
000000283268.jpg,2,3,3,6,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,11.53200725093484,49.9487966299057,35.37306282669306,343.4896282851696,446.01099006831646,496.9684863463044
000000483999.jpg,11,11,14,11,6,11,9,0.0,0.0,0.0,0.0,0.0,0.0,11.285272426903248,49.989096354693174,35.52215686067939,343.42165058478713,630.1955180242658,496.76768807694316
000000100723.jpg,14,18,16,29,5,35,25,0.0,0.0,0.0,0.0,0.0,0.0,11.760775465518236,49.93308335542679,35.67077871412039,342.07887621596456,612.3708682134748,689.3094996921718
000000170099.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11.545025743544102,50.1761338673532,33.44440134242177,343.94977521151304,444.4953459315002,494.16006449609995
000000076416.jpg,4,2,5,2,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,11.452711652964354,50.01800926402211,33.63632084801793,430.1114743575454,447.3059708252549,494.59662241861224
000000276024.jpg,2,2,2,2,3,2,2,0.0,0.0,0.0,0.0,0.0,0.0,11.588155757635832,50.091123674064875,33.47740788012743,343.97183544933796,447.3747746087611,497.8984952904284
000000002153.jpg,4,5,6,5,3,4,4,0.0,0.0,0.0,0.0,0.0,0.0,11.379314120858908,50.125114154070616,33.66160113364458,344.2843831144273,447.19376834109426,495.2927874401212
000000169356.jpg,1,1,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,10.987724643200636,50.11383257806301,33.659260254353285,344.75610917434096,447.08643667399883,494.5971304550767
000000320232.jpg,3,3,5,3,0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,12.393873184919357,50.09832186624408,33.514115028083324,429.6518159098923,453.96817149594426,493.7632931396365
000000121744.jpg,11,10,12,9,3,6,8,0.0,0.0,0.0,0.0,0.0,0.0,11.447019875049591,49.97572302818298,35.52694898098707,343.2746469043195,443.44771187752485,496.6792785562575
000000490936.jpg,14,6,23,11,0,8,10,0.0,0.0,0.0,0.0,0.0,0.0,11.363208759576082,50.12319050729275,33.42916863039136,430.58500392362475,448.94644571468234,693.0600330233574
000000092091.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11.565705761313438,50.050804391503334,33.4709114395082,344.00682570412755,452.08309357985854,495.15413120388985
000000055150.jpg,2,3,4,3,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,11.121283750981092,50.00421963632107,35.49433313310146,343.54457212612033,451.7408348619938,494.83542051166296
000000011197.jpg,5,4,5,5,1,4,4,0.0,0.0,0.0,0.0,0.0,0.0,11.416717898100615,49.93081698194146,35.43542558327317,343.65249890834093,451.37995202094316,503.07783344760537
000000558114.jpg,14,6,19,14,5,15,15,0.0,0.0,0.0,0.0,0.0,0.0,11.348947416990995,50.07535917684436,33.71352469548583,344.09175952896476,626.0505961254239,690.3494275175035
000000554156.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11.252122931182384,50.009324215352535,35.49404861405492,343.3978292159736,458.4684665314853,503.8515441119671
000000043314.jpg,3,3,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,12.42636889219284,49.98445510864258,33.561945892870426,342.8148617967963,447.54662038758397,494.37074922025204
000000124798.jpg,1,0,7,1,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,11.263223830610514,49.95579365640879,35.30866885557771,430.18620321527123,450.5118993110955,496.5416179038584
000000126110.jpg,1,2,3,1,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,12.01828196644783,50.17729941755533,33.46137749031186,340.879384893924,449.90183133631945,492.47763864696026
000000005586.jpg,14,5,12,5,3,6,6,0.0,0.0,0.0,0.0,0.0,0.0,11.940848082304,50.086324103176594,33.484752755612135,341.3614183664322,449.846972245723,492.55158193409443
000000376625.jpg,11,8,16,8,1,10,10,0.0,0.0,0.0,0.0,0.0,0.0,11.230838485062122,49.9720755033195,35.275520756840706,343.8081410713494,626.3366094790399,692.0175696723163
000000581062.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,12.281771283596754,50.116748083382845,33.56982162222266,342.77883265167475,453.8195007480681,493.7279224395752
000000292488.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11.360543314367533,50.02654390409589,35.64629144966602,343.63285917788744,459.60388146340847,494.73650800064206
000000155145.jpg,3,3,4,4,3,4,3,0.0,0.0,0.0,0.0,0.0,0.0,12.280021794140339,50.10901810601354,33.861272037029266,342.5013246014714,456.2415396794677,496.17577996104956
000000057672.jpg,11,16,20,21,6,12,11,0.0,0.0,0.0,0.0,0.0,0.0,11.389842256903648,50.080280750989914,33.841639291495085,344.04331259429455,636.8868397548795,694.5949830114841
000000527528.jpg,2,0,4,1,3,5,5,0.0,0.0,0.0,0.0,0.0,0.0,11.429026257246733,50.09444057941437,33.812870271503925,343.89586793258786,445.0424672104418,496.34726718068123
000000326248.jpg,13,10,15,12,3,12,13,0.0,0.0,0.0,0.0,0.0,0.0,11.31850527599454,49.96924661099911,35.79391352832317,343.4749348089099,617.7689949981868,688.3309078402817
000000338219.jpg,14,5,24,7,3,12,10,0.0,0.0,0.0,0.0,0.0,0.0,11.568928137421608,49.840470775961876,31.03429265320301,344.4061572663486,618.3047145605087,690.2284002862871
000000297562.jpg,10,11,15,10,2,8,8,0.0,0.0,0.0,0.0,0.0,0.0,11.539476923644543,50.119098741561174,33.9241405017674,343.72225077822804,445.2710305340588,497.48208466917276
000000031118.jpg,13,5,18,11,0,12,7,0.0,0.0,0.0,0.0,0.0,0.0,12.063113041222095,50.01046694815159,35.88146390393376,430.35892909392715,627.0019924268126,494.6029535494745
000000424975.jpg,2,2,2,2,2,4,3,0.0,0.0,0.0,0.0,0.0,0.0,12.144098989665508,50.092082004994154,33.9055098593235,343.7495897524059,453.60296266153455,495.26296369731426
000000308631.jpg,10,12,18,13,3,8,7,0.0,0.0,0.0,0.0,0.0,0.0,12.035736348479986,49.902854952961206,35.68062139675021,343.0992988869548,452.71680504083633,505.0436593592167
000000098853.jpg,14,9,19,15,2,25,20,0.0,0.0,0.0,0.0,0.0,0.0,12.030566111207008,50.06317235529423,35.80839233472943,343.403956387192,628.0395146459341,692.710833158344
000000033104.jpg,6,9,10,6,5,4,3,0.0,0.0,0.0,0.0,0.0,0.0,13.232152443379164,49.94099773466587,30.787293799221516,343.28948706388474,459.4010189175606,497.73238971829414
000000489924.jpg,1,2,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,13.639832381159067,49.67000149190426,29.433468356728554,344.69174267724156,449.86159121617675,497.5702976807952
000000236166.jpg,1,1,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,10.680935811251402,50.006911624222994,35.68034851923585,343.84934324771166,449.2232147604227,497.0192611217499
000000319607.jpg,4,2,5,5,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,11.015780735760927,49.575778655707836,29.507651459425688,345.0957299210131,449.3441735394299,500.7739346474409
000000569030.jpg,12,8,20,13,1,12,12,0.0,0.0,0.0,0.0,0.0,0.0,11.514089070260525,50.15704082325101,33.82772207260132,342.5063891336322,621.1510370485485,692.3520769923925
000000173302.jpg,2,2,2,2,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,10.544313117861748,49.976594280451536,35.72352323681116,343.39867625385523,448.65311216562986,496.1632923223078
000000552775.jpg,1,1,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11.446523014456034,50.122796557843685,33.82175602018833,342.33916737139225,448.4659703448415,494.0764890052378
000000214703.jpg,2,3,2,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,10.48774505034089,49.917920026928186,34.93293607607484,343.58986653387547,455.97231294959784,495.46400643885136
000000427034.jpg,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,10.608218144625425,50.06882641464472,34.69070512801409,343.8221216201782,446.14271679893136,501.65656208992004
000000014439.jpg,14,15,16,15,3,12,14,0.0,0.0,0.0,0.0,0.0,0.0,10.575040709227324,50.17551081255078,36.81540349498391,343.6795575544238,623.8110973499715,690.2726260013878
000000031620.jpg,4,3,5,7,2,6,5,0.0,0.0,0.0,0.0,0.0,0.0,10.579997207969427,50.09110504761338,34.07924668863416,344.098805449903,451.0671542957425,617.6276672631502
000000377635.jpg,4,2,4,3,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,10.531970299780369,50.01368932425976,37.94883331283927,343.4391333721578,450.5295562557876,616.5801831521094
000000264535.jpg,3,2,4,4,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,12.419133447110653,49.557877238839865,30.04793031141162,344.8621639981866,450.87955007329583,617.7057223394513
000000091500.jpg,2,2,2,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,10.83140354603529,50.159384962171316,33.81092334166169,346.93639585748315,452.99155032262206,622.3295773379505
000000465180.jpg,6,6,6,7,3,8,6,0.0,0.0,0.0,0.0,0.0,0.0,10.711594950407743,49.91353349760175,34.73681304603815,343.59802305698395,444.2829550243914,613.9655490405858
000000357238.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,10.569443926215172,50.0022117048502,34.8819917999208,343.7483701854944,446.42012752592564,614.3546048551798
000000537153.jpg,2,0,2,2,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,10.555957444012165,49.63511601090431,37.78402041643858,430.12676015496254,448.0704115703702,617.8258052095771
000000018491.jpg,10,9,12,9,3,8,7,0.0,0.0,0.0,0.0,0.0,0.0,10.545527562499046,49.96102163568139,34.66366231441498,343.34630658850074,448.3403437770903,614.9004772305489
000000273132.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11.132295243442059,49.41775510087609,29.758524149656296,345.08803486824036,450.5031774751842,617.1479439362884
000000270677.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11.184648144990206,49.547859001904726,28.110590763390064,345.25715559720993,448.6834201961756,612.70762514323
000000107339.jpg,2,2,3,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,11.291926261037588,50.06814422085881,32.79199684038758,341.22888278216124,452.98279682174325,610.1568867452443
000000162858.jpg,1,1,1,1,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,10.619384236633778,49.95287489145994,34.724082332104445,343.8171627931297,456.07799058780074,618.6693231575191
000000126226.jpg,6,4,7,3,3,5,5,0.0,0.0,0.0,0.0,0.0,0.0,10.614356491714716,50.112578086555004,32.893897499889135,344.48859794065356,444.04171826317906,634.1415392234921
000000052017.jpg,1,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,10.499513242393732,49.980014096945524,36.86018893495202,431.3194644637406,443.74632416293025,616.0274678841233
000000143572.jpg,14,17,26,14,3,150,72,0.0,0.0,0.0,0.0,0.0,0.0,10.640413966029882,49.95932104066014,37.02684072777629,343.37919671088457,792.8171223029494,862.0901675894856
000000507473.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,10.608735959976912,50.12706806883216,34.11901090294123,343.68585934862494,448.39781196787953,616.9858202338219
000000050006.jpg,2,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,10.645147413015366,50.05884915590286,35.6719084084034,430.53229292854667,447.8541947901249,619.8404873721302
000000321333.jpg,2,2,3,3,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,10.57795062661171,49.644953571259975,39.59247237071395,342.94385416433215,447.63013161718845,618.0209731683135
000000464089.jpg,10,6,8,6,3,5,6,0.0,0.0,0.0,0.0,0.0,0.0,10.650143027305603,50.10383948683739,33.92369253560901,343.8740228302777,447.54878571256995,615.6430239789188
000000374369.jpg,1,1,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,10.665607172995806,50.06578844040632,35.44206218793988,344.0919895656407,444.5332046598196,615.5371572822332
000000094944.jpg,3,3,3,4,3,4,3,0.0,0.0,0.0,0.0,0.0,0.0,10.587593074887991,50.00221496447921,35.97544273361564,343.57048850506544,446.94383069872856,616.1117642186582
000000423506.jpg,2,2,2,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,11.437675449997187,50.11813109740615,32.83055033534765,345.4587156884372,446.9190542586148,615.5865644104779
000000404484.jpg,1,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11.370102874934673,50.13655358925462,32.900286372751,342.64242742210627,445.1663005165756,614.7333309054375
000000088970.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11.37468358501792,49.959618132561445,34.78539176285267,344.05798418447375,446.2159052491188,616.2589718587697
000000323355.jpg,2,2,2,3,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,10.605887044221163,50.15003029257059,32.76703646406531,345.2740251086652,447.27220153436065,619.8655259795487
000000157365.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,10.505686979740858,49.97088294476271,34.82585959136486,344.0317143686116,452.5717166252434,621.7851708643138
000000019221.jpg,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,10.673585813492537,50.102288369089365,32.91057934984565,344.35740020126104,447.2987805493176,616.9425277039409
000000305317.jpg,14,9,18,12,3,16,16,0.0,0.0,0.0,0.0,0.0,0.0,11.564951855689287,49.94268901646137,37.42048190906644,343.33318937569857,620.3091945499182,861.5648108534515
000000548524.jpg,3,1,7,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,10.526182595640421,50.043519120663404,36.28697944805026,347.0732239075005,447.0635666511953,618.156008888036
000000570539.jpg,6,4,7,5,2,4,4,0.0,0.0,0.0,0.0,0.0,0.0,11.497143190354109,50.08989945054054,33.87763677164912,343.11254089698195,445.8138351328671,617.872126866132
000000028993.jpg,9,3,19,5,0,6,5,0.0,0.0,0.0,0.0,0.0,0.0,12.303856201469898,49.4741378352046,29.042996000498533,431.8252895027399,445.5946497619152,619.5736173540354
000000529939.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,10.624769609421492,50.03690905869007,33.52506598457694,346.73652658239007,450.5985933355987,616.6354976594448
000000534041.jpg,4,7,5,5,2,3,4,0.0,0.0,0.0,0.0,0.0,0.0,11.487176176160574,50.049795769155025,33.44077756628394,344.627084210515,441.4729066193104,615.2444966137409
000000396200.jpg,2,2,2,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,10.553429368883371,49.95101876556873,35.40435014292598,345.9272338077426,449.8475329019129,617.6817729137838
000000281759.jpg,6,7,5,7,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,10.528846178203821,49.94976334273815,35.65961075946689,346.14819567650557,441.67264364659786,618.0837396532297
000000501005.jpg,3,3,3,3,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,10.46872092410922,49.56815345212817,38.60957873985171,345.82281671464443,443.6556785367429,621.9271351583302
000000395388.jpg,8,10,12,8,3,12,11,0.0,0.0,0.0,0.0,0.0,0.0,10.563446674495935,50.11993180960417,33.44673337414861,346.59016970545053,630.8343322016299,866.6020603850484
000000403122.jpg,12,9,12,10,1,12,9,0.0,0.0,0.0,0.0,0.0,0.0,10.489754844456911,49.99662470072508,35.438118036836386,346.26542683690786,637.8287361003458,616.8512469157577
000000529122.jpg,3,3,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,11.129163671284914,49.89249911159277,36.41616180539131,344.5063200779259,457.4122251942754,586.8278895504773
000000009891.jpg,4,2,3,3,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,10.660124011337757,50.02713995054364,33.64725364372134,346.5604358352721,459.19605484232306,497.1778942272067
000000163257.jpg,2,2,2,2,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,10.502239223569632,49.95898948982358,35.33325158059597,346.3150532916188,454.60175396874547,495.3598463907838
000000257169.jpg,1,2,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,10.584079660475254,50.13967817649245,33.479676116257906,347.47304674237967,454.3835613876581,537.0843829587102
000000256775.jpg,7,8,8,8,3,8,8,0.0,0.0,0.0,0.0,0.0,0.0,10.751777794212103,50.08806521072984,33.35146000608802,346.39782970771194,455.15103451907635,495.67558569833636
000000488710.jpg,1,1,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11.623088736087084,49.97788742184639,31.888197176158428,344.9948513880372,453.9197259582579,494.44959545508027
000000557672.jpg,3,2,3,3,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,10.59697661548853,49.99082162976265,35.09188583120704,346.7533988878131,442.1434458345175,493.175414390862
000000080932.jpg,2,3,2,2,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,10.808873921632767,50.107669085264206,33.590592443943024,346.5568465180695,446.8692936934531,496.349036693573
000000559956.jpg,3,3,4,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,10.632586665451527,50.171326380223036,33.58669765293598,346.2676699273288,457.0710272528231,502.1636253222823
000000231125.jpg,2,1,5,1,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,11.467237025499344,50.10466231033206,33.42907736077905,345.11579666286707,455.1424663513899,489.67410810291767
000000190923.jpg,14,10,14,16,2,12,11,0.0,0.0,0.0,0.0,0.0,0.0,11.704356875270605,50.06380146369338,33.7140285409987,344.75425723940134,633.5040875710547,705.5591074749827
000000203294.jpg,3,2,3,3,3,4,4,0.0,0.0,0.0,0.0,0.0,0.0,10.633369907736778,50.0843171030283,33.51519210264087,346.28134220838547,454.20580077916384,491.20869440957904
000000333745.jpg,1,3,3,3,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,10.504364036023617,49.975811038166285,35.51579173654318,346.43398597836494,455.70525294169784,491.14100728183985
000000153527.jpg,4,3,4,3,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,11.621285229921341,50.19392352551222,33.572356682270765,430.9780322946608,440.7818727195263,489.3136168830097
000000508101.jpg,3,4,4,3,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,10.59838617220521,50.1165296882391,33.40243874117732,346.51764249429107,452.5648085400462,492.652437184006
000000173008.jpg,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,10.616207960993052,50.11437274515629,33.56766188517213,346.71889431774616,454.0622588247061,493.177720811218
000000259690.jpg,14,9,16,10,2,6,6,0.0,0.0,0.0,0.0,0.0,0.0,10.839547496289015,50.02956045791507,33.67286967113614,346.8332118354738,450.7526312954724,492.54714185371995
